,image,steering,is_flipped,random_shift,is_shift
16945, IMG/left_2016_12_01_13_36_51_795.jpg,-0.30132844000000003,True,0,False
16946,IMG/center_2016_12_01_13_43_48_121.jpg,-0.05219137,True,0,False
16950,IMG/center_2016_12_01_13_39_46_079.jpg,-0.47320680000000004,True,0,False
16953, IMG/right_2016_12_01_13_46_29_398.jpg,0.5271161,True,0,False
16954, IMG/left_2016_12_01_13_43_27_798.jpg,-0.18923153,True,0,False
16956, IMG/left_2016_12_01_13_45_55_981.jpg,-0.330034,True,0,False
16958,IMG/center_2016_12_01_13_34_57_799.jpg,0.04076847,True,0,False
16959,IMG/center_2016_12_01_13_42_15_410.jpg,-0.061759900000000006,True,0,False
16961, IMG/right_2016_12_01_13_44_46_180.jpg,0.3467233,True,0,False
16962, IMG/left_2016_12_01_13_39_44_959.jpg,-0.3970138,True,0,False
16964,IMG/center_2016_12_01_13_38_00_350.jpg,-0.1765823,True,0,False
16965, IMG/right_2016_12_01_13_44_55_031.jpg,0.31824026,True,0,False
16966,IMG/center_2016_12_01_13_36_34_829.jpg,-0.2722676,True,0,False
16969, IMG/left_2016_12_01_13_45_41_772.jpg,0.26649769999999995,True,0,False
16972,IMG/center_2016_12_01_13_45_20_393.jpg,-0.1765823,True,0,False
16973,IMG/center_2016_12_01_13_35_09_964.jpg,-0.3679529,True,0,False
16974,IMG/center_2016_12_01_13_38_04_718.jpg,0.04076847,True,0,False
16975, IMG/left_2016_12_01_13_38_26_094.jpg,-0.17973717,True,0,False
16976, IMG/left_2016_12_01_13_42_28_298.jpg,-0.23,True,0,False
16977,IMG/center_2016_12_01_13_42_00_559.jpg,0.002791043,True,0,False
16978,IMG/center_2016_12_01_13_39_56_159.jpg,0.002791043,True,0,False
16983, IMG/right_2016_12_01_13_37_16_167.jpg,0.12996600000000003,True,0,False
16984, IMG/right_2016_12_01_13_40_01_634.jpg,0.48913870000000004,True,0,False
16985, IMG/left_2016_12_01_13_41_48_003.jpg,-0.17024281000000002,True,0,False
16986,IMG/center_2016_12_01_13_34_06_150.jpg,-0.3583844,True,0,False
16987, IMG/right_2016_12_01_13_39_58_284.jpg,0.735992,True,0,False
16990, IMG/right_2016_12_01_13_38_38_541.jpg,0.5461048,True,0,False
16991, IMG/left_2016_12_01_13_32_53_459.jpg,-0.48313059999999997,True,0,False
16993, IMG/left_2016_12_01_13_38_16_783.jpg,-0.5979529,True,0,False
16997, IMG/left_2016_12_01_13_37_57_484.jpg,-0.3970138,True,0,False
17002, IMG/right_2016_12_01_13_45_42_584.jpg,-0.2049326,True,0,False
17003,IMG/center_2016_12_01_13_37_51_798.jpg,-0.1670138,True,0,False
17005,IMG/center_2016_12_01_13_36_29_755.jpg,-0.061759900000000006,True,0,False
17006,IMG/center_2016_12_01_13_36_54_227.jpg,-0.3583844,True,0,False
17007, IMG/left_2016_12_01_13_43_34_198.jpg,0.14307099999999998,True,0,False
17008,IMG/center_2016_12_01_13_32_48_906.jpg,0.05975719,True,0,False
17009, IMG/right_2016_12_01_13_40_57_249.jpg,0.23,True,0,False
17012, IMG/left_2016_12_01_13_33_28_075.jpg,-0.3204655,True,0,False
17013, IMG/left_2016_12_01_13_34_08_781.jpg,-0.30132844000000003,True,0,False
17014, IMG/right_2016_12_01_13_42_11_761.jpg,0.337229,True,0,False
17015,IMG/center_2016_12_01_13_46_08_327.jpg,0.06925154,True,0,False
17016, IMG/right_2016_12_01_13_35_19_951.jpg,0.6125653,True,0,False
17019, IMG/left_2016_12_01_13_39_18_313.jpg,-0.07529920000000004,True,0,False
17020, IMG/left_2016_12_01_13_43_11_267.jpg,-0.1512541,True,0,False
17022, IMG/right_2016_12_01_13_43_22_406.jpg,0.5176218,True,0,False
17028, IMG/right_2016_12_01_13_35_04_585.jpg,0.1395345,True,0,False
17029, IMG/left_2016_12_01_13_45_37_408.jpg,-0.22720895700000002,True,0,False
17031,IMG/center_2016_12_01_13_45_49_995.jpg,-0.3009732,True,0,False
17033,IMG/center_2016_12_01_13_35_20_358.jpg,0.373071,True,0,False
17036, IMG/left_2016_12_01_13_43_04_087.jpg,-0.08479360000000002,True,0,False
17037,IMG/center_2016_12_01_13_36_30_360.jpg,-0.1287396,True,0,False
17038, IMG/right_2016_12_01_13_34_46_760.jpg,0.29925154,True,0,False
17040, IMG/right_2016_12_01_13_37_42_173.jpg,0.3752064,True,0,False
17042, IMG/left_2016_12_01_13_42_11_761.jpg,-0.12277100000000002,True,0,False
17046, IMG/left_2016_12_01_13_43_13_194.jpg,-0.23,True,0,False
17047, IMG/left_2016_12_01_13_43_54_498.jpg,-0.1512541,True,0,False
17048, IMG/left_2016_12_01_13_33_42_685.jpg,-0.4065823,True,0,False
17049, IMG/right_2016_12_01_13_44_14_169.jpg,0.3752064,True,0,False
17050,IMG/center_2016_12_01_13_45_53_544.jpg,-0.100034,True,0,False
17053, IMG/left_2016_12_01_13_36_31_574.jpg,-0.36830820000000003,True,0,False
17054, IMG/left_2016_12_01_13_38_49_904.jpg,-0.36830820000000003,True,0,False
17055,IMG/center_2016_12_01_13_33_05_802.jpg,-0.1765823,True,0,False
17056, IMG/left_2016_12_01_13_37_40_653.jpg,-0.09428800000000001,True,0,False
17057,IMG/center_2016_12_01_13_43_38_782.jpg,0.22116129999999998,True,0,False
17060,IMG/center_2016_12_01_13_43_31_659.jpg,0.29711609999999994,True,0,False
17064,IMG/center_2016_12_01_13_36_31_777.jpg,-0.01391724,True,0,False
17065,IMG/center_2016_12_01_13_39_17_910.jpg,0.4205428,True,0,False
17067,IMG/center_2016_12_01_13_46_29_297.jpg,0.29711609999999994,True,0,False
17068, IMG/left_2016_12_01_13_35_12_526.jpg,-0.4448564,True,0,False
17071,IMG/center_2016_12_01_13_34_57_697.jpg,0.05975719,True,0,False
17072,IMG/center_2016_12_01_13_43_42_320.jpg,-0.3488158,True,0,False
17074, IMG/left_2016_12_01_13_43_51_468.jpg,-0.17024281000000002,True,0,False
17075,IMG/center_2016_12_01_13_43_54_397.jpg,0.31610479999999996,True,0,False
17076, IMG/right_2016_12_01_13_43_31_659.jpg,0.5271161,True,0,False
17078, IMG/right_2016_12_01_13_41_42_035.jpg,0.3752064,True,0,False
17079, IMG/left_2016_12_01_13_37_34_494.jpg,-0.35873960000000005,True,0,False
17080, IMG/left_2016_12_01_13_38_20_736.jpg,-0.5022676,True,0,False
17085, IMG/left_2016_12_01_13_36_56_050.jpg,-0.5214047,True,0,False
17088, IMG/left_2016_12_01_13_43_42_119.jpg,-0.5405417,True,0,False
17089,IMG/center_2016_12_01_13_37_17_994.jpg,-0.1765823,True,0,False
17090, IMG/left_2016_12_01_13_42_14_604.jpg,-0.08479360000000002,True,0,False
17091,IMG/center_2016_12_01_13_45_25_871.jpg,0.0787459,True,0,False
17092, IMG/left_2016_12_01_13_31_13_037.jpg,0.315,False,15,True
17093, IMG/right_2016_12_01_13_31_13_037.jpg,-0.247,False,-3,True
17095, IMG/right_2016_12_01_13_31_14_194.jpg,-0.3433333333333334,False,-20,True
17096, IMG/left_2016_12_01_13_31_15_411.jpg,0.14500000000000002,False,-15,True
17098, IMG/left_2016_12_01_13_32_42_648.jpg,0.349,False,21,True
17099, IMG/right_2016_12_01_13_32_42_648.jpg,-0.32066666666666666,False,-16,True
17100, IMG/left_2016_12_01_13_32_43_357.jpg,0.2526666666666667,False,4,True
17101, IMG/right_2016_12_01_13_32_43_357.jpg,-0.128,False,18,True
17102, IMG/left_2016_12_01_13_32_43_457.jpg,0.3427599,False,9,True
17107,IMG/center_2016_12_01_13_32_43_558.jpg,-0.015808630000000004,False,-12,True
17108, IMG/left_2016_12_01_13_32_43_659.jpg,0.12919136999999997,False,-27,True
17109, IMG/right_2016_12_01_13_32_43_659.jpg,-0.3081419633333334,False,-23,True
17111, IMG/left_2016_12_01_13_32_43_761.jpg,0.5582862333333334,False,-7,True
17112, IMG/right_2016_12_01_13_32_43_761.jpg,0.2626195666666667,False,22,True
17113,IMG/center_2016_12_01_13_32_43_761.jpg,0.3339529,False,-6,True
17114, IMG/left_2016_12_01_13_32_43_862.jpg,0.8537939333333333,False,8,True
17115, IMG/right_2016_12_01_13_32_43_862.jpg,0.3371272666666667,False,-2,True
17116,IMG/center_2016_12_01_13_32_43_862.jpg,0.5331272666666667,False,-8,True
17117, IMG/left_2016_12_01_13_32_43_963.jpg,0.7574605999999999,False,-9,True
17118, IMG/right_2016_12_01_13_32_43_963.jpg,0.3881272666666667,False,7,True
17119,IMG/center_2016_12_01_13_32_43_963.jpg,0.6521272666666666,False,13,True
17120, IMG/left_2016_12_01_13_32_44_064.jpg,0.36301379999999994,False,-6,True
17123, IMG/left_2016_12_01_13_32_44_368.jpg,0.3886666666666667,False,28,True
17126, IMG/right_2016_12_01_13_32_44_671.jpg,-0.383,False,-27,True
17127, IMG/left_2016_12_01_13_32_45_275.jpg,0.43556363666666664,False,22,True
17132,IMG/center_2016_12_01_13_32_45_377.jpg,0.12446549999999999,False,6,True
17136, IMG/left_2016_12_01_13_32_45_578.jpg,0.49511186666666673,False,19,True
17138,IMG/center_2016_12_01_13_32_45_578.jpg,0.15177853333333335,False,-1,True
17139, IMG/left_2016_12_01_13_32_45_679.jpg,0.5199156333333333,False,20,True
17141,IMG/center_2016_12_01_13_32_45_679.jpg,0.34091563333333336,False,29,True
17142, IMG/left_2016_12_01_13_32_45_780.jpg,0.4235823,False,3,True
17144,IMG/center_2016_12_01_13_32_45_780.jpg,0.19358229999999998,False,3,True
17145, IMG/left_2016_12_01_13_32_46_185.jpg,0.24758743333333333,False,17,True
17146, IMG/right_2016_12_01_13_32_46_185.jpg,-0.36541256666666666,False,-10,True
17148, IMG/left_2016_12_01_13_32_46_285.jpg,0.09458743333333333,False,-10,True
17149, IMG/right_2016_12_01_13_32_46_285.jpg,-0.45607923333333333,False,-26,True
17150,IMG/center_2016_12_01_13_32_46_285.jpg,-0.1297459,False,-9,True
17152, IMG/right_2016_12_01_13_32_46_385.jpg,-0.1727459,False,24,True
17153,IMG/center_2016_12_01_13_32_46_385.jpg,0.0402541,False,21,True
17154, IMG/left_2016_12_01_13_32_46_486.jpg,0.24192076666666668,False,16,True
17156,IMG/center_2016_12_01_13_32_46_486.jpg,-0.2147459,False,-24,True
17158, IMG/right_2016_12_01_13_32_46_991.jpg,-0.24014196333333335,False,-11,True
17159,IMG/center_2016_12_01_13_32_46_991.jpg,0.1428580366666667,False,16,True
17160, IMG/left_2016_12_01_13_32_47_091.jpg,0.45219137,False,30,True
17161, IMG/right_2016_12_01_13_32_47_091.jpg,-0.12680863000000003,False,9,True
17163, IMG/left_2016_12_01_13_32_47_192.jpg,0.3204655,False,0,True
17166, IMG/left_2016_12_01_13_32_47_293.jpg,0.60009,False,-3,True
17167, IMG/right_2016_12_01_13_32_47_293.jpg,0.08908999999999997,False,-12,True
17168,IMG/center_2016_12_01_13_32_47_293.jpg,0.23408999999999996,False,-27,True
17169, IMG/left_2016_12_01_13_32_47_394.jpg,0.6507177333333334,False,11,True
17170, IMG/right_2016_12_01_13_32_47_394.jpg,0.03205106666666664,False,-17,True
17171,IMG/center_2016_12_01_13_32_47_394.jpg,0.44905106666666667,False,16,True
17173, IMG/right_2016_12_01_13_32_47_495.jpg,-0.1664752966666667,False,2,True
17174,IMG/center_2016_12_01_13_32_47_495.jpg,-0.032808630000000005,False,-15,True
17175, IMG/left_2016_12_01_13_32_47_897.jpg,0.20166666666666666,False,-5,True
17176, IMG/right_2016_12_01_13_32_47_897.jpg,-0.13366666666666666,False,17,True
17177, IMG/left_2016_12_01_13_32_48_098.jpg,0.32339255666666666,False,22,True
17180, IMG/left_2016_12_01_13_32_48_200.jpg,0.30624281000000003,False,24,True
17182,IMG/center_2016_12_01_13_32_48_200.jpg,0.08757614333333334,False,26,True
17183, IMG/left_2016_12_01_13_32_48_302.jpg,0.24390947666666668,False,13,True
17187, IMG/right_2016_12_01_13_32_48_402.jpg,-0.37475719,False,-15,True
17190, IMG/right_2016_12_01_13_32_48_503.jpg,-0.3974238566666667,False,-19,True
17191,IMG/center_2016_12_01_13_32_48_503.jpg,0.03657614333333334,False,17,True
17192, IMG/left_2016_12_01_13_32_48_604.jpg,0.2099094766666667,False,7,True
17193, IMG/right_2016_12_01_13_32_48_604.jpg,-0.4484238566666667,False,-28,True
17194,IMG/center_2016_12_01_13_32_48_604.jpg,-0.09375719,False,-6,True
17195, IMG/left_2016_12_01_13_32_48_705.jpg,0.03424281000000001,False,-24,True
17196, IMG/right_2016_12_01_13_32_48_705.jpg,-0.15375719,False,24,True
17200,IMG/center_2016_12_01_13_32_48_805.jpg,-0.18442385666666666,False,-22,True
17201, IMG/left_2016_12_01_13_32_48_906.jpg,0.11357614333333335,False,-10,True
17203,IMG/center_2016_12_01_13_32_48_906.jpg,0.07624281000000001,False,24,True
17205, IMG/right_2016_12_01_13_32_49_008.jpg,-0.40309052333333334,False,-20,True
17207, IMG/left_2016_12_01_13_32_49_109.jpg,0.05690947666666668,False,-20,True
17208, IMG/right_2016_12_01_13_32_49_109.jpg,-0.14242385666666665,False,26,True
17209,IMG/center_2016_12_01_13_32_49_109.jpg,-0.10509052333333334,False,-8,True
17210, IMG/left_2016_12_01_13_32_49_210.jpg,0.25723153,False,12,True
17213, IMG/left_2016_12_01_13_32_49_514.jpg,0.32325057333333335,False,14,True
17214, IMG/right_2016_12_01_13_32_49_514.jpg,-0.3294160933333333,False,-20,True
17216, IMG/left_2016_12_01_13_32_49_615.jpg,0.39691724000000006,False,27,True
17217, IMG/right_2016_12_01_13_32_49_615.jpg,-0.34641609333333334,False,-23,True
17221,IMG/center_2016_12_01_13_32_49_715.jpg,0.11025057333333334,False,17,True
17223, IMG/right_2016_12_01_13_32_50_323.jpg,-0.15066666666666667,False,14,True
17224, IMG/left_2016_12_01_13_32_50_524.jpg,0.3716666666666667,False,25,True
17225, IMG/right_2016_12_01_13_32_50_524.jpg,-0.26966666666666667,False,-7,True
17226, IMG/left_2016_12_01_13_32_51_437.jpg,0.07391724,False,-30,True
17227, IMG/right_2016_12_01_13_32_51_437.jpg,-0.057416093333333335,False,28,True
17229, IMG/left_2016_12_01_13_32_51_538.jpg,0.25673960000000007,False,-18,True
17232, IMG/left_2016_12_01_13_32_51_639.jpg,0.5411897333333333,False,17,True
17235, IMG/left_2016_12_01_13_32_51_740.jpg,0.5071897333333333,False,11,True
17239, IMG/right_2016_12_01_13_32_51_842.jpg,-0.20733333333333334,False,4,True
17240, IMG/left_2016_12_01_13_32_52_045.jpg,0.3886666666666667,False,28,True
17243, IMG/right_2016_12_01_13_32_52_350.jpg,-0.43157359333333334,False,-20,True
17244,IMG/center_2016_12_01_13_32_52_350.jpg,-0.2469069266666667,False,-28,True
17246, IMG/right_2016_12_01_13_32_52_450.jpg,-0.5739889333333335,False,-20,True
17247,IMG/center_2016_12_01_13_32_52_450.jpg,-0.34398893333333336,False,-20,True
17248, IMG/left_2016_12_01_13_32_52_551.jpg,0.15234440000000002,False,27,True
17249, IMG/right_2016_12_01_13_32_52_551.jpg,-0.3019889333333334,False,28,True
17251, IMG/left_2016_12_01_13_32_52_652.jpg,-0.02670079999999997,False,-18,True
17252, IMG/right_2016_12_01_13_32_52_652.jpg,-0.5377008,False,-27,True
17253,IMG/center_2016_12_01_13_32_52_652.jpg,-0.24536746666666664,False,-16,True
17255, IMG/right_2016_12_01_13_32_52_753.jpg,-0.36541256666666666,False,-10,True
17258, IMG/right_2016_12_01_13_32_53_055.jpg,-0.18171049333333333,False,1,True
17260, IMG/left_2016_12_01_13_32_53_156.jpg,0.48377853333333337,False,17,True
17261, IMG/right_2016_12_01_13_32_53_156.jpg,-0.10088813333333331,False,-5,True
17262,IMG/center_2016_12_01_13_32_53_156.jpg,0.21977853333333336,False,11,True
17264, IMG/right_2016_12_01_13_32_53_257.jpg,-0.20678996666666666,False,-22,True
17265,IMG/center_2016_12_01_13_32_53_257.jpg,0.2895433666666667,False,25,True
17266, IMG/left_2016_12_01_13_32_53_357.jpg,0.41791563333333337,False,2,True
17267, IMG/right_2016_12_01_13_32_53_357.jpg,-0.05341770000000001,False,0,True
17269, IMG/left_2016_12_01_13_32_53_459.jpg,0.4434639333333333,False,-7,True
17271,IMG/center_2016_12_01_13_32_53_459.jpg,0.34379726666666666,False,16,True
17272, IMG/left_2016_12_01_13_32_53_561.jpg,0.2356666666666667,False,1,True
17273, IMG/right_2016_12_01_13_32_53_561.jpg,-0.25833333333333336,False,-5,True
17275, IMG/right_2016_12_01_13_32_53_764.jpg,-0.2410453333333334,False,22,True
17276,IMG/center_2016_12_01_13_32_53_764.jpg,-0.101712,False,6,True
17278, IMG/right_2016_12_01_13_32_53_865.jpg,-0.5194607333333333,False,-2,True
17279,IMG/center_2016_12_01_13_32_53_865.jpg,-0.3574607333333334,False,-14,True
17281, IMG/right_2016_12_01_13_32_53_966.jpg,-0.6519325333333335,False,-17,True
17282,IMG/center_2016_12_01_13_32_53_966.jpg,-0.3312658666666667,False,-1,True
17283, IMG/left_2016_12_01_13_32_54_067.jpg,0.10119463333333337,False,23,True
17284, IMG/right_2016_12_01_13_32_54_067.jpg,-0.5288053666666667,False,-7,True
17285,IMG/center_2016_12_01_13_32_54_067.jpg,-0.3101387,False,-9,True
17286, IMG/left_2016_12_01_13_32_54_371.jpg,0.39338764333333337,False,23,True
17289, IMG/left_2016_12_01_13_32_54_472.jpg,0.2442895066666667,False,-5,True
17291,IMG/center_2016_12_01_13_32_54_472.jpg,-0.07637716,False,-21,True
17292, IMG/left_2016_12_01_13_32_54_574.jpg,0.4791321666666667,False,28,True
17295, IMG/left_2016_12_01_13_32_54_674.jpg,0.5517785333333334,False,29,True
17296, IMG/right_2016_12_01_13_32_54_674.jpg,-0.04988813333333331,False,4,True
17297,IMG/center_2016_12_01_13_32_54_674.jpg,0.20844520000000005,False,9,True
17298, IMG/left_2016_12_01_13_32_54_775.jpg,0.5812286666666667,False,19,True
17299, IMG/right_2016_12_01_13_32_54_775.jpg,0.149562,False,24,True
17300,IMG/center_2016_12_01_13_32_54_775.jpg,0.31722866666666666,False,13,True
17301, IMG/left_2016_12_01_13_32_54_875.jpg,0.3680324333333334,False,-22,True
17304, IMG/left_2016_12_01_13_32_54_976.jpg,0.33969910000000003,False,-27,True
17306,IMG/center_2016_12_01_13_32_54_976.jpg,0.3193657666666667,False,10,True
17307, IMG/left_2016_12_01_13_32_55_078.jpg,0.5833657666666667,False,16,True
17308, IMG/right_2016_12_01_13_32_55_078.jpg,0.02703243333333334,False,-1,True
17309,IMG/center_2016_12_01_13_32_55_078.jpg,0.41569910000000004,False,27,True
17312, IMG/left_2016_12_01_13_32_55_786.jpg,0.17208179333333334,False,2,True
17313, IMG/right_2016_12_01_13_32_55_786.jpg,-0.3275848733333333,False,-5,True
17315, IMG/left_2016_12_01_13_32_55_888.jpg,0.17208179333333334,False,2,True
17316, IMG/right_2016_12_01_13_32_55_888.jpg,-0.2085848733333333,False,16,True
17319, IMG/right_2016_12_01_13_32_55_988.jpg,-0.12925153999999997,False,30,True
17320,IMG/center_2016_12_01_13_32_55_988.jpg,0.061081793333333356,False,23,True
17321, IMG/left_2016_12_01_13_32_56_089.jpg,0.17208179333333334,False,2,True
17322, IMG/right_2016_12_01_13_32_56_089.jpg,-0.33325154,False,-6,True
17324, IMG/left_2016_12_01_13_32_56_191.jpg,0.11924281000000002,False,-9,True
17325, IMG/right_2016_12_01_13_32_56_191.jpg,-0.2500905233333333,False,7,True
17327, IMG/left_2016_12_01_13_32_56_595.jpg,0.366,False,24,True
17328, IMG/right_2016_12_01_13_32_56_595.jpg,-0.3433333333333334,False,-20,True
17329, IMG/left_2016_12_01_13_32_56_897.jpg,0.10791724,False,-24,True
17330, IMG/right_2016_12_01_13_32_56_897.jpg,-0.38041609333333337,False,-29,True
17331,IMG/center_2016_12_01_13_32_56_897.jpg,-0.014416093333333335,False,-5,True
17333, IMG/right_2016_12_01_13_32_56_999.jpg,-0.19341609333333334,False,4,True
17334,IMG/center_2016_12_01_13_32_56_999.jpg,0.01391724,False,0,True
17335, IMG/left_2016_12_01_13_32_57_101.jpg,0.30625057333333333,False,11,True
17336, IMG/right_2016_12_01_13_32_57_101.jpg,-0.26708276000000003,False,-9,True
17337,IMG/center_2016_12_01_13_32_57_101.jpg,0.09891724,False,15,True
17341, IMG/left_2016_12_01_13_32_57_304.jpg,0.5674824666666667,False,-2,True
17342, IMG/right_2016_12_01_13_32_57_304.jpg,0.1358158,False,3,True
17343,IMG/center_2016_12_01_13_32_57_304.jpg,0.4678158,False,21,True
17344, IMG/left_2016_12_01_13_32_57_405.jpg,0.5448158,False,-6,True
17345, IMG/right_2016_12_01_13_32_57_405.jpg,0.25481580000000004,False,24,True
17346,IMG/center_2016_12_01_13_32_57_405.jpg,0.21848246666666665,False,-23,True
17347, IMG/left_2016_12_01_13_32_57_507.jpg,0.3544655,False,6,True
17348, IMG/right_2016_12_01_13_32_57_507.jpg,-0.30386783333333334,False,-29,True
17350, IMG/left_2016_12_01_13_32_57_709.jpg,-0.017056633333333335,False,-23,True
17351, IMG/right_2016_12_01_13_32_57_709.jpg,-0.3807233,False,-6,True
17352,IMG/center_2016_12_01_13_32_57_709.jpg,-0.0033899666666666467,False,20,True
17353, IMG/left_2016_12_01_13_32_57_810.jpg,-0.0397233,False,-27,True
17354, IMG/right_2016_12_01_13_32_57_810.jpg,-0.4373899666666667,False,-16,True
17357, IMG/right_2016_12_01_13_32_57_912.jpg,-0.5053899666666667,False,-28,True
17360, IMG/right_2016_12_01_13_32_58_012.jpg,-0.5167233,False,-30,True
17362, IMG/left_2016_12_01_13_32_58_113.jpg,0.23993204666666668,False,19,True
17363, IMG/right_2016_12_01_13_32_58_113.jpg,-0.32773462,False,0,True
17364,IMG/center_2016_12_01_13_32_58_113.jpg,-0.03540128666666666,False,11,True
17368, IMG/right_2016_12_01_13_32_58_822.jpg,-0.315,False,-15,True
17369, IMG/left_2016_12_01_13_32_59_023.jpg,0.28358390666666666,False,7,True
17370, IMG/right_2016_12_01_13_32_59_023.jpg,-0.38041609333333337,False,-29,True
17371,IMG/center_2016_12_01_13_32_59_023.jpg,0.18391724,False,30,True
17373, IMG/right_2016_12_01_13_32_59_124.jpg,-0.27451423,False,-12,True
17375, IMG/left_2016_12_01_13_32_59_224.jpg,0.31581910333333335,False,11,True
17376, IMG/right_2016_12_01_13_32_59_224.jpg,-0.26318089666666666,False,-10,True
17378, IMG/left_2016_12_01_13_32_59_325.jpg,0.3824265666666667,False,16,True
17379, IMG/right_2016_12_01_13_32_59_325.jpg,-0.12290676666666667,False,8,True
17380,IMG/center_2016_12_01_13_32_59_325.jpg,0.15809323333333336,False,17,True
17381, IMG/left_2016_12_01_13_32_59_427.jpg,0.47170066666666666,False,25,True
17382, IMG/right_2016_12_01_13_32_59_427.jpg,-0.2546326666666667,False,-22,True
17384, IMG/left_2016_12_01_13_32_59_527.jpg,0.466034,False,24,True
17385, IMG/right_2016_12_01_13_32_59_527.jpg,-0.03929933333333335,False,16,True
17386,IMG/center_2016_12_01_13_32_59_527.jpg,0.23036733333333337,False,23,True
17387, IMG/left_2016_12_01_13_32_59_628.jpg,0.3081118666666667,False,-14,True
17388, IMG/right_2016_12_01_13_32_59_628.jpg,-0.1348881333333333,False,-11,True
17389,IMG/center_2016_12_01_13_32_59_628.jpg,0.12911186666666669,False,-5,True
17390, IMG/left_2016_12_01_13_32_59_730.jpg,0.2741118666666667,False,-20,True
17392,IMG/center_2016_12_01_13_32_59_730.jpg,0.19144520000000004,False,6,True
17394, IMG/right_2016_12_01_13_33_00_234.jpg,-0.07699999999999999,False,27,True
17396, IMG/right_2016_12_01_13_33_00_640.jpg,-0.3603333333333334,False,-23,True
17397, IMG/left_2016_12_01_13_33_01_145.jpg,0.09966666666666665,False,-23,True
17398, IMG/right_2016_12_01_13_33_01_145.jpg,-0.09966666666666665,False,23,True
17399, IMG/left_2016_12_01_13_33_01_549.jpg,0.2737396,False,-15,True
17400, IMG/right_2016_12_01_13_33_01_549.jpg,-0.2032604,False,-18,True
17401,IMG/center_2016_12_01_13_33_01_549.jpg,0.11173960000000001,False,-3,True
17402, IMG/left_2016_12_01_13_33_01_649.jpg,0.5174062666666668,False,28,True
17403, IMG/right_2016_12_01_13_33_01_649.jpg,-0.26559373333333336,False,-29,True
17405, IMG/left_2016_12_01_13_33_01_750.jpg,0.4210729333333334,False,11,True
17406, IMG/right_2016_12_01_13_33_01_750.jpg,-0.1862604,False,-15,True
17409, IMG/right_2016_12_01_13_33_01_851.jpg,-0.10831953333333336,False,-8,True
17413,IMG/center_2016_12_01_13_33_01_951.jpg,0.2860138,False,21,True
17414, IMG/left_2016_12_01_13_33_02_052.jpg,0.38568046666666667,False,-2,True
17416,IMG/center_2016_12_01_13_33_02_052.jpg,0.33701380000000003,False,30,True
17417, IMG/left_2016_12_01_13_33_02_153.jpg,0.4140138,False,3,True
17422,IMG/center_2016_12_01_13_33_02_255.jpg,0.12168046666666665,False,-8,True
17423, IMG/left_2016_12_01_13_33_02_357.jpg,0.21744520000000003,False,-30,True
17425,IMG/center_2016_12_01_13_33_02_357.jpg,0.3161118666666667,False,28,True
17427, IMG/right_2016_12_01_13_33_02_966.jpg,-0.10841609333333334,False,19,True
17429, IMG/left_2016_12_01_13_33_03_068.jpg,0.5613471333333333,False,29,True
17432, IMG/left_2016_12_01_13_33_03_170.jpg,0.47634713333333334,False,14,True
17433, IMG/right_2016_12_01_13_33_03_170.jpg,-0.10265286666666669,False,-7,True
17435, IMG/left_2016_12_01_13_33_03_271.jpg,0.5670138,False,30,True
17438, IMG/left_2016_12_01_13_33_03_371.jpg,0.5273471333333333,False,23,True
17439, IMG/right_2016_12_01_13_33_03_371.jpg,-0.14231953333333336,False,-14,True
17441, IMG/left_2016_12_01_13_33_03_473.jpg,0.34034713333333333,False,-10,True
17442, IMG/right_2016_12_01_13_33_03_473.jpg,-0.06298620000000002,False,0,True
17448, IMG/right_2016_12_01_13_33_04_284.jpg,-0.3603333333333334,False,-23,True
17449, IMG/left_2016_12_01_13_33_04_588.jpg,0.3134062666666667,False,-8,True
17450, IMG/right_2016_12_01_13_33_04_588.jpg,-0.2032604,False,-18,True
17451,IMG/center_2016_12_01_13_33_04_588.jpg,0.19673960000000001,False,12,True
17452, IMG/left_2016_12_01_13_33_04_689.jpg,0.30773960000000006,False,-9,True
17456, IMG/right_2016_12_01_13_33_04_789.jpg,0.017739599999999994,False,21,True
17457,IMG/center_2016_12_01_13_33_04_789.jpg,0.18540626666666668,False,10,True
17460,IMG/center_2016_12_01_13_33_04_891.jpg,-0.0072604,False,-24,True
17461, IMG/left_2016_12_01_13_33_04_992.jpg,0.30773960000000006,False,-9,True
17464, IMG/left_2016_12_01_13_33_05_092.jpg,0.4890729333333334,False,23,True
17467, IMG/left_2016_12_01_13_33_05_194.jpg,0.5230729333333334,False,29,True
17473, IMG/left_2016_12_01_13_33_05_396.jpg,0.33644520000000006,False,-9,True
17474, IMG/right_2016_12_01_13_33_05_396.jpg,-0.18588813333333332,False,-20,True
17476, IMG/left_2016_12_01_13_33_05_496.jpg,0.4083471333333333,False,2,True
17478,IMG/center_2016_12_01_13_33_05_496.jpg,0.28034713333333333,False,20,True
17481,IMG/center_2016_12_01_13_33_05_599.jpg,0.051915633333333336,False,-22,True
17482, IMG/left_2016_12_01_13_33_05_701.jpg,0.3215823,False,-15,True
17485, IMG/left_2016_12_01_13_33_05_802.jpg,0.3669156333333333,False,-7,True
17488, IMG/left_2016_12_01_13_33_05_903.jpg,0.38391563333333334,False,-4,True
17489, IMG/right_2016_12_01_13_33_05_903.jpg,0.1165823,False,30,True
17490,IMG/center_2016_12_01_13_33_05_903.jpg,0.08024896666666666,False,-17,True
